record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_weight,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin,tagged_adclipped,tagged_unclipped,untagged_adclipped,untagged_unclipped,untagged_unknown
"T","4.2","20250106","WDFW","WDFW","04","637115","13",,,"D","04201800000915","2",,"2016","20180416","20180424","3F21802  220360 R02","3F21802  220360 H","3F21802  220360 S","Y","H","P","VO","26.68","139",,"5000","75483","0000","540",,,,,,,,"500",,"BO=MIXED(HxW)","SATSOP R -EF 22.0360","BINGHAM CR HATCHERY","SATSOP R     22.0360","WA","GRAY","GHLC","N","75483","540","0","0","0"
"T","4.2","20250106","WDFW","WDFW","04","637188","12",,,,,"2","7","2016","20180501","20180505","3F42001  260002 R","3F42001  260002 H02","3F42001  260002 S02","Y","H","P","VO","30.23","142",,"5000","1094666","0000","7162","5000","17234","0000","112",,"0.0155",,"2585",,,"COWLITZ R    26.0002","COWLITZ SALMON HATCHERY","COWLITZ R -UPPER","WA","LOCR","COWL","N","1094666","7162","17234","112","0"
"T","4.2","20250106","WDFW","WDFW","04","637263","12",,,"D","04201800000936","2",,"2016","20180501","20180501","3F10308  070940 R","3F10308  070943 H","3F10308  070012 S02","Y","H","P","VO","22.67","129",,"0000","47068",,,,,,,,,,"576",,"BO=MIXED(HxW)","WALLACE R    07.0940","WALLACE R HATCHERY","SKYKOMISH R  07.0012","WA","NPS","SNOH","N","0","47068","0","0","0"
"T","4.2","20250106","WDFW","WDFW","04","637265","12",,,,,"2","7","2016","20180405","20180405","3F42001  270002 R","3F42001  270002 H","3F42001  270002 S","Y","H","P","FR","27.65","129",,"5000","38527","0000","73","5000","5839","0000","11",,"0.1316",,"494",,"BO=MIXED(HxW)","KALAMA R     27.0002","KALAMA FALLS HATCHERY","KALAMA R     27.0002","WA","LOCR","LEWI","N","38527","73","5839","11","0"
"T","4.2","20250106","WDFW","WDFW","04","637271","12",,,"D","04201900000953","2",,"2017","20190503","20190503","3F10208  031411 R","3F10208  031421 H","3F10208  030176 S","Y","H","P","FR","28.34","134",,"0000","41842",,,"0000","54",,,,"0.0013",,"757",,"BO=MIXED(HxW)","CASCADE R    03.1411","MARBLEMOUNT HATCHERY","SKAGIT R     03.0176","WA","SKAG","UPSK","N","0","41842","0","54","0"
"T","4.2","20250106","WDFW","WDFW","04","637272","12",,,"D","04201900000953","2",,"2017","20190503","20190503","3F10208  031411 R","3F10208  031421 H","3F10208  030176 S","Y","H","P","FR","28.34","134",,"5000","41744","0000","277","5000","113","0000","1",,"0.0027",,"733",,"BO=MIXED(HxW)","CASCADE R    03.1411","MARBLEMOUNT HATCHERY","SKAGIT R     03.0176","WA","SKAG","UPSK","N","41744","277","113","1","0"
"T","4.2","20250106","WDFW","WDFW","04","637325","12",,,"D","04201900000960","2",,"2017","20190416","20190515","3F21802  220360 R02","3F21802  220360 H","3F21802  220360 S","Y","H","P","VO","49.57","140",,"0000","74881",,,,,,,,,,"166",,"BO=MIXED(HxW)","SATSOP R -EF 22.0360","BINGHAM CR HATCHERY","SATSOP R     22.0360","WA","GRAY","GHLC","N","0","74881","0","0","0"
"T","4.2","20250106","WDFW","WDFW","04","637404","12",,,"O","04201900000919","2","7","2018","20190527","20190610","3F42001  260002 H02","3F42001  260002 H02","3F42001  260002 S",,"H",,"VO",,,,"0000","55384",,,,,,,,,,,,"BO=MIXED(HxW) TRASP.  FROM CFFCF TO CSH 100% SAMPLE RATE. RUN OF RIVER SMOLTS","COWLITZ SALMON HATCHERY","COWLITZ SALMON HATCHERY","COWLITZ R    26.0002","WA","LOCR","COWL","N","0","55384","0","0","0"
"T","4.2","20250106","WDFW","WDFW","04","637501","12",,,"D","04202000001010","2",,"2018","20200414","20200414","3F21703  200096 R02","3F21703  200096 H02","3F21703  200096 S02","Y","H","P","FR","25.62","132",,"0000","74464",,,"0000","737",,,,"0.0098",,"512",,"BO=MIXED(HxW)","SOL DUC R   20.0096","SOLDUC HATCHERY","SOL DUC R   20.0096","WA","NWC","QUHO","N","0","74464","0","737","0"
"T","4.2","20250106","WDFW","WDFW","04","636525","13",,,"O","04201500000075","2",,"2014","20150629","20150831","3F42001  260002 H02",,"3F42001  260002 S","G","W","E",,"4.53",,,"0000","3056",,,"0000","43",,,,"0.014",,,,"BO=W(WILD) FPP IS ESTIMATE.  NOT RECORDED. STOCK IS COWLITZ R -UPPER","COWLITZ SALMON HATCHERY","NA","COWLITZ R    26.0002","WA","LOCR","COWL","N","0","3056","0","43","0"
"T","4.2","20250106","WDFW","WDFW","04","637453","12",,,,,"2","7","2017","20190506","20190506","3F42001  250071 R","3F42001  250071 H","3F42001  270168 S","Y","H","P","FR","27.34","135",,"5000","42840","0000","284","5000","870","0000","6",,"0.0199",,"151",,,"DEEP R       25.0071","DEEP R NET PENS","LEWIS R      27.0168","WA","LOCR","GREL","N","42840","284","870","6","0"
"T","4.2","20250106","WDFW","WDFW","04","637454","12",,,,,"2","7","2017","20190424","20190424","3F42001  280159 R","3F42001  280159 H","3F42001  280159 S","Y","H","P","FR","29.26","148",,"5000","44795","0000","86","5000","130",,,,"0.0029",,"349",,"BO=MIXED(HxW)","WASHOUGAL R  28.0159","WASHOUGAL HATCHERY","WASHOUGAL R  28.0159","WA","LOCR","SAWA","N","44795","86","130","0","0"
"T","4.2","20250106","WDFW","WDFW","04","637455","12",,,,,"2","7","2017","20190402","20190402","3F42001  270002 R","3F42001  270002 H","3F42001  270002 S2","Y","H","P","FR","27.16","145",,"5000","44294","0000","178","5000","465","0000","2",,"0.0104",,"480",,,"KALAMA R     27.0002","KALAMA FALLS HATCHERY","KALAMA R HATCH  27.0002","WA","LOCR","LEWI","N","44294","178","465","2","0"
"T","4.2","20250106","WDFW","WDFW","04","637675","12",,,"D","04202100001071","2",,"2019","20210408","20210408","3F10510  090072 R","3F10510  090072 H","3F10510  090001 S02","G","H","P","FR","20.71","121",,"0000","38489",,,"0000","326",,,,"0.0084",,"475",,"BO=MIXED(HxW)","BIG SOOS CR  09.0072","SOOS CREEK HATCHERY","GREEN R NATIVE   (9)","WA","MPS","DUWA","N","0","38489","0","326","0"
"T","4.2","20250106","WDFW","WDFW","04","637678","12",,,"D","04202100001072","2",,"2019","20210414","20210423","3F10208  031411 R","3F10208  031421 H","3F10208  030176 S","G","H","P","VO","16.79","113",,"5000","41895","0000","194","5000","321","0000","1",,"0.0076",,"657",,"BO=MIXED(HxW)","CASCADE R    03.1411","MARBLEMOUNT HATCHERY","SKAGIT R     03.0176","WA","SKAG","UPSK","N","41895","194","321","1","0"
"T","4.2","20241021","YAKA","YAKA","11","190003","12",,,,,"2","5","2022","20240416","20240524","3F42001  480002 R03","3F42001  480002 H","3F42001  480002 S","S","H","B","VO","32.4","136","N","5000","169752",,,"0000","8497",,,,"0.011","268","1758",,"2024 Winthrop NFH Coho Smolt Release Information","WINTHROP NFH","WINTHROP NFH","METHOW R     48.0002","WA","UPCR","MEOK","N","169752","0","0","8497","0"
"T","4.2","20241021","YAKA","YAKA","11","190010","12",,,,,"2","5","2022","20240424","20240527","3F42001  48-001 R","3F42001  480002 H","3F42001  480002 S","S","H","B","VO","32.4","139","N","5000","58981",,,"0000","2381",,,,"0.04","291","743",,"2024 Mid-Valley Acclimation Pond Coho Smolt Release Information.","MID-VALLEY ACCLIMATION PD","WINTHROP NFH","METHOW R     48.0002","WA","UPCR","MEOK","N","58981","0","0","2381","0"
"T","4.2","20241021","YAKA","YAKA","11","190012","12",,,,,"2","5","2022","20240423","20240604","3F42001  480728 R03","3F42001  290131 H03","3F42001  480002 S","S","H","B","VO","30.24","132","N","5000","44500",,,"0000","1295",,,,"0.029","330","1684",,"2024 Eight Mile Acclimation Pond Coho Smolt Release Information.","EIGHT MILE ACC PD -MEM","WILLARD NFH","METHOW R     48.0002","WA","UPCR","MEOK","N","44500","0","0","1295","0"
"T","4.2","20241021","YAKA","YAKA","11","190006","12",,,,,"2","5","2022","20240423","20240604","3F42001  480728 R03","5F33405  H5     21","3F42001  480002 S","S","H","B","VO","30.24","132","N","5000","111096",,,"0000","3232",,,,"0.029","283","1684",,"8 Mile Acclimation Pond Coho Smolt Release Information.","EIGHT MILE ACC PD -MEM","CASCADE HATCHERY","METHOW R     48.0002","WA","UPCR","MEOK","N","111096","0","0","3232","0"
"T","4.2","20241021","YAKA","YAKA","11","190013","12",,,,,"2","5","2022","20240422","20240424","3F42001  480728 R02","3F42001  290131 H03","3F42001  480002 S","S","H","B","FR","25.2","125","N","5000","33640",,,"0000","1015",,,,"0.03","280","464",,"2024 Chewuch Acclimation Pond Coho Smolt Release Information.","CHEWUCH ACCLIMATION","WILLARD NFH","METHOW R     48.0002","WA","UPCR","MEOK","N","33640","0","0","1015","0"
"T","4.2","20241021","YAKA","YAKA","11","190008","12",,,,,"2","5","2022","20240424","20240530","3F42001  480374 H01","5F33405  H5     21","3F42001  480002 S","S","H","B","VO","28.35","134","N","5000","68298",,,"0000","269",,,,"0.004","266","761",,"2024 Lower Twisp Ponds Coho Smolt Releases Information.","TWISP ACCLIMATION PD","CASCADE HATCHERY","METHOW R     48.0002","WA","UPCR","MEOK","N","68298","0","0","269","0"
"T","4.2","20241021","YAKA","YAKA","11","190007","12",,,,,"2","5","2022","20240415","20240424","3F42001  480374 H01","5F33405  H5     21","3F42001  480002 S","S","H","P","MX","22.68","123","N","5000","73422",,,"0000","4785",,,,"0.057","255","1086",,"2024 Twisp River Weir Pond Coho Smolt Release Information","TWISP ACCLIMATION PD","CASCADE HATCHERY","METHOW R     48.0002","WA","UPCR","MEOK","N","73422","0","0","4785","0"
"T","4.2","20241021","YAKA","YAKA","11","190009","12",,,,,"2","5","2022","20240416","20240521","3F42001  481408 R01","3F42001  480002 H","3F42001  480002 S","S","H","B","VO","28.35","133","N","5000","40195",,,"0000","3158",,,,"0.079","281","700","Y","2024 Early Winters Acclimation Pond Coho Smolt Release Information.","EARLY WINTERS AC PD - MEW","WINTHROP NFH","METHOW R     48.0002","WA","UPCR","MEOK","N","40195","0","0","3158","0"
"T","4.2","20241021","YAKA","YAKA","11","190009*2","12",,,,,"2","5","2022","20240415","20240513","3F42001  48     H01","3F42001  480002 H","3F42001  480002 S","S","H","B","VO","32.4","139","N","5000","28327",,,"0000","2226",,,,"0.079","278","700","Y","2024 Goat Wall Acclimation Pond Coho Smolt Release Information.","GOAT WALL ACCL SITE","WINTHROP NFH","METHOW R     48.0002","WA","UPCR","MEOK","N","28327","0","0","2226","0"
"T","4.2","20250106","WDFW","WDFW","04","637680","12",,,"D","04202100001073","2",,"2019","20210501","20210506","3F10308  070940 R","3F10308  070943 H","3F10308  070012 S02","Y","H","P","VO","23.87","129",,"5000","46779","0000","230",,,,,,,,"615",,"BO=MIXED(HxW)","WALLACE R    07.0940","WALLACE R HATCHERY","SKYKOMISH R  07.0012","WA","NPS","SNOH","N","46779","230","0","0","0"
"T","4.2","20250106","WDFW","WDFW","04","637681","12",,,"D","04202100001073","2",,"2019","20210501","20210506","3F10308  070940 R","3F10308  070943 H","3F10308  070012 S02","Y","H","P","VO","23.87","129",,"0000","51741",,,"0000","83",,,,"0.0016",,"631",,"BO=MIXED(HxW)","WALLACE R    07.0940","WALLACE R HATCHERY","SKYKOMISH R  07.0012","WA","NPS","SNOH","N","0","51741","0","83","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO13189",,,,,,"2","3","2013","201404","201405","2FS  GSVIR0484","2FS  GSVIH2250","2FS  GSVIS0295","F","H","B","FR",,,"N",,,,,"0000","785",,,"C",,,,,,"R-Shawnigan Cr","H-Cowichan Valley Schools","S-Goldstream R","BC","GST","GSVI","N","0","0","0","785","0"
"T","4.2","20250205","CDFO","CDFO","03","180998","12",,,,,"2","3","2011","20130418","20130530","2FS  GSVIR0108",,"2FS  GSVIS0108","S","W","I",,,,,"0000","11003",,,"0000","45464",,,"C","0.0099","2","710",,,"R-Black Cr","NA","S-Black Cr","BC","GST","GSVI","N","0","11003","0","45464","0"
"T","4.2","20250205","CDFO","CDFO","03","180574","12",,,,,"2","3","2013","20150227","20150523","2FS  SWVIR0359",,"2FS  SWVIS0359","S","W","I",,,"97",,"0000","1142",,,"0000","39",,,"C","0.01",,,,"Assumed 1%","R-Carnation Cr","NA","S-Carnation Cr","BC","WCVI","SWVI","N","0","1142","0","39","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO18184",,,,,,"2","3","2018","20200605","20200605","2FS  GSMNR0226","2FS  GSMNH0226","2FS  GSMNS0226","S","H","P",,,,"N",,,,,"0000","6998",,,,,,,,,"R-Noons Cr","H-Noons Creek H","S-Noons Cr","BC","GST","GSMS","N","0","0","0","6998","0"
"N","4.2","20250205","CDFO","CDFO","03","!03AD1855",,,,,,"2","3","2018","20200525","20200525","2FS  GSMNR0323","2FS  GSMNH0103","2FS  GSMNS0103","S","H","P","FR","18.3",,"N",,,,,"5000","69830",,,"B",,,,,,"R-Capilano R Up","H-Capilano River H","S-Capilano R","BC","GST","GSMS","N","0","0","69830","0","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1355",,,,,,"2","3","2013","201404","201405","2FS  GSVIR2502","2FS  GSVIH2552","2FS  GSVIS0295","F","H","B","FR",,,"N",,,,,"0000","738",,,"C",,,,,,"R-Fulford Cr","H-Gulf Island Schools","S-Goldstream R","BC","GST","GSVI","N","0","0","0","738","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1581",,,,,,"2","3","2015","20160613","20160622","2FS  GSVIR0328","2FS  GSVIH0126","2FS  GSVIS0126","F","H","B","FR","2",,"N",,,,,"0000","74590",,,"B",,,,,,"R-Nanaimo R Up","H-Nanaimo River H","S-Nanaimo R","BC","GST","GSVI","N","0","0","0","74590","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO22165",,,,,,"2","3","2022","20230513","20230517","2FN  SKNAR0171","2FN  SKNAH2611","2FN  SKNAS0171","F","H","P",,,,"N",,,,,"0000","1500",,,"C",,,,,,"R-Lakelse R","H-Terrace Schools","S-Lakelse R","BC","NOBC","SKNA","N","0","0","0","1500","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO10239",,,,,,"2","3","2010","201105","201105","2FS  JNSTR5620","2FS  JNSTH2288","2FS  JNSTS0437","F","H","P",,,,"N",,,,,"0000","4900",,,"B",,,,,,"R-Rice Cr","H-Woss Community H","S-Nimpkish R","BC","JNST","JSVI","N","0","0","0","4900","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1029",,,,,,"2","3","2010","201104","201104","2FS  JNSTR6671","2FS  NWVIH2513","2FS  JNSTS0483","F","H","B","FR",,,"N",,,,,"0000","50",,,"C",,,,,"Port McNeill - Cheslakees","R-Beach Camp Cr","H-Vancouver Is North Sch","S-Hyde Cr/JNST","BC","JNST","JNSTG","N","0","0","0","50","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO10290",,,,,,"2","2","2010","201105","201105","2FN  SKNAR1917","2FN  SKNAH7003","2FN  SKNAS1917","F","H","B","FR",,,"N",,,,,"0000","145",,,"B",,,,,,"R-Kitwanga R","H-Kitwanga Schools","S-Kitwanga R","BC","NOBC","SKNA","N","0","0","0","145","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO10122",,,,,,"2","3","2010","201105","201105","2FS  GSMNR1184","2FS  GSMNH1363","2FS  GSMNS0153","F","H","B","FR","2",,"N",,,,,"0000","532",,,"B",,,,,,"R-Mamquam R","H-Howe Sound Schools","S-Tenderfoot Cr","BC","GST","GSMS","N","0","0","0","532","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1013",,,,,,"2","3","2010","201104","201104","2FS  GSVIR0111","2FS  GSVIH1685","2FS  GSVIS0111","F","H","B","FR",,,"N",,,,,"0000","322",,,"C",,,,,,"R-Rosewall Cr","H-Qualicum Schools","S-Rosewall Cr","BC","GST","GSVI","N","0","0","0","322","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO10190",,,,,,"2","3","2010","201105","201105","2FS  LWFRR0107","2FS  LWFRH1345","2FS  LWFRS0107","F","H","B","FR",,,"N",,,,,"0000","1184",,,,,,,,,"R-Chilliwack R","H-Chilliwack Schools","S-Chilliwack R","BC","FRTH","LOFR","N","0","0","0","1184","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO10191",,,,,,"2","3","2010","201105","201105","2FS  LWFRR0154","2FS  LWFRH5763","2FS  LWFRS0154","F","H","B","FR",,,"N",,,,,"0000","294",,,,,,,,,"R-Chehalis R","H-Fraser-Cascade Schools","S-Chehalis R","BC","FRTH","LOFR","N","0","0","0","294","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO10193",,,,,,"2","3","2010","201105","201105","2FS  LWFRR2614","2FS  LWFRH2245","2FS  LWFRS2614","F","H","B","FR",,,"N",,,,,"0000","51",,,,,,,,,"R-Windebank Cr","H-Mission Schools","S-Windebank Cr","BC","FRTH","LOFR","N","0","0","0","51","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO13202",,,,,,"2","3","2013","201406","201406","2FN  QCI R1331","2FN  QCI H0060","2FN  QCI S1331","F","H","B",,,,"N",,,,,"0000","12280",,,"B",,,,,,"R-Mamin R","H-Yakoun River H","S-Mamin R","BC","QCI","QCIG","N","0","0","0","12280","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO13209",,,,,,"2","3","2013","201406","201406","2FS  LWFRR2469","2FS  LWFRH2519","2FS  LWFRS0107","F","H","B","FR",,,"N",,,,,"0000","1618",,,"B",,,,,"Release site includes Stoney Cr & Downes Cr","R-Clayburn Cr","H-Abbotsford Schools","S-Chilliwack R","BC","FRTH","LOFR","N","0","0","0","1618","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO13212",,,,,,"2","3","2013","201406","201406","2FS  LWFRR0107","2FS  LWFRH1345","2FS  LWFRS0107","F","H","B","FR",,,"N",,,,,"0000","1571",,,"B",,,,,,"R-Chilliwack R","H-Chilliwack Schools","S-Chilliwack R","BC","FRTH","LOFR","N","0","0","0","1571","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO13213",,,,,,"2","3","2013","201406","201406","2FS  GSMSR0223","2FS  GSMSH2520","2FS  GSMSS0223","F","H","B","FR",,,"N",,,,,"0000","528",,,"B",,,,,,"R-L Campbell R","H-Delta Schools","S-L Campbell R","BC","FRTH","LOFR","N","0","0","0","528","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO13109",,,,,,"2","3","2013","201405","201405","2FN  QCI R1985","2FN  QCI H2569","2FN  QCI S6490","F","H","B","FR",,,"N",,,,,"0000","149",,,"C",,,,,,"R-Wylie Cr","H-Haida Gwaii Schools","S-Loon Lk Cr","BC","QCI","QCIG","N","0","0","0","149","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO13110",,,,,,"2","3","2013","201405","201405","2FN  QCI R1324","2FN  QCI H2569","2FN  QCI S1324","F","H","B","FR",,,"N",,,,,"0000","147",,,"C",,,,,,"R-Honna R","H-Haida Gwaii Schools","S-Honna R","BC","QCI","QCIG","N","0","0","0","147","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO13111",,,,,,"2","3","2013","201405","201405","2FN  QCI R6284","2FN  QCI H2569","2FN  QCI S1324","F","H","B","FR",,,"N",,,,,"0000","292",,,"C",,,,,,"R-Balance Rock Cr","H-Haida Gwaii Schools","S-Honna R","BC","QCI","QCIG","N","0","0","0","292","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO17106",,,,,,"2","3","2017","201805","201805","2FS  GSMNR0216","2FS  GSMNH0216","2FS  GSMNS0216","F","H","B","FR","1.5",,"N",,,,,"0000","4986",,,"B",,,,,,"R-Cheakamus R","H-Cheakamus River H","S-Cheakamus R","BC","GST","GSMS","N","0","0","0","4986","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO16148",,,,,,"2","3","2016","201704","201704","2FS  GSMSR0288","2FS  GSMSH1615","2FS  GSMSS0288","F","H","B","FR",,,"N",,,,,"0000","1051",,,"B",,,,,,"R-Serpentine R","H-Surrey Schools","S-Serpentine R","BC","FRTH","LOFR","N","0","0","0","1051","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO13121",,,,,,"2","3","2013","201404","201405","2MS  SWVIR0395","2FS  GSVIH2290","2FS  SWVIS0114","F","H","B","FR",,,"N",,,,,"0000","60",,,"C",,,,,"Reared by Ditidaht School.","R-Nitinat Lk","H-Cowichan Lake Schools","S-Nitinat R","BC","WCVI","SWVI","N","0","0","0","60","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO2050",,,,,,"2","3","2020","202103","202105","2FS  GSVIR2502","2FS  GSVIH2552","2FS  GSVIS0295","F","H","B","FR",,,"N",,,,,"0000","291",,,"C",,,,,,"R-Fulford Cr","H-Gulf Island Schools","S-Goldstream R","BC","GST","GSVI","N","0","0","0","291","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO2051",,,,,,"2","3","2020","202103","202105","2FS  GSVIR1913","2FS  GSVIH2552","2FS  GSVIS0295","F","H","B","FR",,,"N",,,,,"0000","99",,,"C",,,,,,"R-Cusheon Cr","H-Gulf Island Schools","S-Goldstream R","BC","GST","GSVI","N","0","0","0","99","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO2077",,,,,,"2","3","2020","202104","202104","2FS  SWVIR2186","2FS  SWVIH1313","2FS  SWVIS2186","F","H","B","FR",,,"N",,,,,"0000","807",,,"C",,,,,,"R-Kitsuksis Cr","H-Alberni Schools","S-Kitsuksis Cr","BC","WCVI","SWVI","N","0","0","0","807","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO2084",,,,,,"2","3","2020","202103","202105","2FS  GSVIR0407","2FS  GSVIH2539","2FS  GSVIS0126","F","H","B","FR",,,"N",,,,,"0000","592",,,"C",,,,,,"R-Napoleon Cr","H-Nanaimo Schools","S-Nanaimo R","BC","GST","GSVI","N","0","0","0","592","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO2085",,,,,,"2","3","2020","202103","202105","2FS  GSVIR0203","2FS  GSVIH2539","2FS  GSVIS0126","F","H","B","FR",,,"N",,,,,"0000","999",,,"C",,,,,,"R-Millstone R","H-Nanaimo Schools","S-Nanaimo R","BC","GST","GSVI","N","0","0","0","999","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO11259",,,,,,"2","3","2011","201305","201305","2FS  JNSTR6773","2FS  JNSTH9009","2FS  JNSTS6773","S","H","B","FR",,,"N",,,,,"0000","2695",,,,,,,,,"R-Glendale R","H-Knight Inlet Ldg","S-Glendale R","BC","JNST","JSM","N","0","0","0","2695","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1130",,,,,,"2","3","2011","201204","201204","2FS  GSVIR5769","2FS  GSVIH2539","2FS  GSVIS0126","F","H","B","FR",,,"N",,,,,"0000","95",,,"C",,,,,,"R-Cat Stream Cr","H-Nanaimo Schools","S-Nanaimo R","BC","BCGN","BCGNG","N","0","0","0","95","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1131",,,,,,"2","3","2011","201204","201204","2FS  GSVIR0203","2FS  GSVIH2539","2FS  GSVIS0126","F","H","B","FR",,,"N",,,,,"0000","842",,,"C",,,,,,"R-Millstone R","H-Nanaimo Schools","S-Nanaimo R","BC","GST","GSVI","N","0","0","0","842","0"
